cpf,gender,SeniorCitizen,Partner,Dependents
62728651809,Female,0,No,No
14204384501,Female,0,Yes,No
4621764365,Female,1,No,No
49394166742,Male,1,No,No
40788698583,Male,0,No,No
85749110621,Female,0,Yes,Yes
67264187950,Male,0,No,No
39789537735,Female,0,No,Yes
1249316421,Male,0,No,No
59824378081,Female,0,No,No
47040793687,Male,0,No,No
51875692606,Male,0,No,No
92032735733,Male,0,Yes,No
12567212396,Male,0,Yes,No
857895931,Female,0,No,Yes
15324256609,Female,0,Yes,No
980578396,Female,0,No,No
69030341378,Female,1,Yes,Yes
65329856868,Female,0,No,No
49977070660,Male,0,No,No
746143397,Female,0,Yes,Yes
70049174444,Male,1,Yes,No
36871638733,Female,0,No,No
62157740570,Female,0,Yes,No
45866182483,Male,0,No,Yes
87414278581,Male,0,Yes,Yes
31419887220,Male,0,Yes,Yes
63492122310,Male,0,No,No
39982159054,Male,0,No,No
7132044869,Male,0,No,No
45677154113,Female,1,Yes,No
76604568903,Male,0,No,No
39116457676,Male,1,Yes,No
77657666439,Male,0,No,No
76085208502,Male,0,No,No
29645521777,Female,0,No,Yes
50499887808,Male,0,No,No
29887275468,Female,0,Yes,No
42206185032,Female,0,No,No
69298738617,Female,0,No,No
40067246672,Female,0,Yes,Yes
39032143026,Male,0,No,No
31839330120,Male,0,No,No
11840654899,Female,1,No,No
85587552489,Male,0,Yes,Yes
52961514371,Female,0,Yes,Yes
69745783501,Female,0,Yes,No
17983871317,Male,0,No,No
55669633822,Male,0,No,No
95864178241,Female,0,Yes,Yes
56019991636,Female,0,No,No
24694762915,Female,0,No,Yes
36842685184,Male,0,No,No
79736799018,Male,0,No,No
10271909528,Male,0,No,No
20387212116,Male,0,Yes,Yes
51904562426,Female,0,Yes,No
46220165675,Female,0,No,No
63393508288,Male,0,Yes,No
43262538191,Female,0,Yes,Yes
40307559840,Female,0,Yes,Yes
41420248413,Male,0,Yes,Yes
35074509335,Female,0,Yes,Yes
32809997071,Male,1,Yes,Yes
24404310951,Female,0,Yes,Yes
7718235335,Male,0,No,No
27737655409,Male,0,No,No
76172757300,Female,0,No,Yes
55481471299,Male,0,Yes,No
66615393999,Female,0,Yes,Yes
29427021500,Male,0,No,No
1343390613,Female,0,No,No
27989582457,Female,0,No,No
77339129979,Male,1,No,No
3719127508,Female,0,No,No
93955714209,Male,0,Yes,Yes
11622065948,Female,0,Yes,Yes
10044364326,Male,0,No,No
64443296980,Male,0,Yes,Yes
14220072276,Male,0,No,No
76835278072,Female,0,Yes,Yes
87857109380,Female,0,Yes,No
38530009088,Female,0,Yes,Yes
6325867700,Female,0,No,No
54658617200,Male,0,Yes,Yes
84703446332,Male,0,No,No
32465684132,Female,0,No,No
54635175766,Male,0,No,No
35185176946,Male,0,No,No
65959656078,Female,0,No,No
3375229607,Female,0,No,No
48421092200,Male,0,No,No
25145579500,Male,0,No,No
37237660489,Male,0,No,No
14264302994,Male,0,No,No
70813722950,Male,0,No,No
82109352400,Female,0,Yes,Yes
39229501409,Female,0,Yes,Yes
96284076940,Female,0,No,No
53908783453,Female,0,No,No
76790078290,Male,0,No,No
44666694811,Female,0,Yes,Yes
36094386817,Female,0,No,No
25085592530,Female,0,No,No
62972669215,Male,0,No,No
32572734605,Male,0,Yes,Yes
89270472302,Male,0,No,No
34466610509,Female,0,No,No
14961806820,Female,0,No,No
62886887978,Female,0,No,No
24494039578,Male,0,No,Yes
18695613410,Female,0,Yes,Yes
40883318342,Male,0,Yes,Yes
80169347656,Male,0,No,No
91237793904,Female,0,No,No
80122016319,Male,0,No,No
18520023959,Female,0,Yes,Yes
15231336351,Female,0,No,No
14098212773,Female,0,No,No
2318967270,Female,0,No,No
1295903121,Female,1,No,No
77569000145,Female,1,No,No
91765324459,Male,0,No,No
83438715104,Male,0,No,No
54746911738,Female,0,No,No
8702728290,Male,0,No,No
4009380810,Female,0,Yes,Yes
34912321630,Female,0,No,No
593241800,Female,1,Yes,No
32527625282,Male,1,Yes,No
2131167903,Male,0,No,No
54283267007,Male,0,No,No
11678116742,Male,0,No,No
86290251589,Male,0,Yes,Yes
38642673079,Female,0,No,No
22099417504,Female,0,No,No
30405319800,Female,0,Yes,No
41050755006,Male,1,No,No
84852846740,Male,0,Yes,No
70378467913,Male,0,Yes,No
70083076409,Female,0,No,No
40583550185,Female,0,Yes,No
72727973209,Male,0,No,Yes
82901832083,Female,0,Yes,No
51121340628,Female,0,Yes,Yes
36801990586,Male,0,No,No
2406511707,Male,1,Yes,No
47117064889,Female,0,Yes,No
57968863120,Female,0,Yes,No
24079044860,Female,0,No,No
13881901175,Male,0,No,No
45676776170,Male,0,No,No
95249601766,Male,0,Yes,Yes
9217645109,Female,0,Yes,Yes
77022380465,Female,0,Yes,No
53478277264,Male,0,Yes,No
53209592810,Male,0,No,No
48987358780,Female,0,No,No
27299335735,Male,0,Yes,No
2409398677,Female,0,No,Yes
63984648421,Female,0,No,No
42739835671,Male,0,Yes,Yes
52391886705,Male,0,No,No
62273533454,Female,1,Yes,No
6201663398,Male,1,No,Yes
40142156361,Male,0,No,No
45263628838,Male,0,No,No
62335704419,Female,0,No,No
45514344266,Male,0,Yes,Yes
11175494453,Female,0,No,No
95742188480,Male,0,No,Yes
24638151248,Female,0,No,No
91164792466,Female,0,No,No
64299872487,Female,0,Yes,No
73539987509,Male,1,No,No
91530075149,Female,0,No,No
45183479275,Male,0,No,No
30578245361,Male,0,No,No
10812464303,Male,0,Yes,No
78624301408,Male,0,No,Yes
60669610631,Male,0,Yes,Yes
96374912101,Male,1,Yes,No
87906506111,Male,0,Yes,No
47159011295,Male,0,No,No
50231600410,Female,0,No,No
2728986860,Female,0,Yes,No
32120861498,Male,0,Yes,Yes
98425079632,Male,1,No,No
69978420037,Female,0,No,No
14144246043,Female,0,No,No
73723861520,Female,0,Yes,No
95285994780,Male,0,Yes,No
57637982955,Female,0,Yes,Yes
30557797977,Male,0,No,No
83676074149,Female,0,No,No
5939481574,Male,0,No,Yes
4390356003,Female,0,No,Yes
28586966088,Male,0,No,Yes
96354760780,Female,0,Yes,No
51210184281,Female,0,Yes,Yes
62264418010,Female,0,No,No
24594085954,Female,0,Yes,Yes
35653524344,Female,1,No,No
77950765569,Female,0,Yes,No
73748525176,Female,0,No,No
22584679000,Female,0,No,No
17522792983,Male,0,No,Yes
49652396796,Male,1,Yes,No
49990203865,Male,0,No,No
54070084169,Male,0,No,No
59124269557,Female,0,No,No
75385139734,Male,0,Yes,No
63529461431,Male,0,No,No
26204085204,Male,0,No,No
6334611801,Female,0,Yes,Yes
97873728285,Female,0,No,No
65933804150,Male,0,Yes,Yes
91716033365,Male,0,No,No
8544184316,Female,0,Yes,Yes
66020931340,Male,0,No,No
78802109389,Male,0,No,No
67677773664,Female,0,No,No
57645545941,Female,0,Yes,No
3481954352,Male,0,Yes,No
51102693944,Male,0,Yes,Yes
55330892333,Female,0,No,No
33135148556,Male,0,No,No
50702640603,Female,0,Yes,Yes
26067415100,Male,0,Yes,Yes
44876216401,Female,0,No,No
83427973093,Female,0,No,No
29406957256,Male,0,No,No
52023589380,Male,0,Yes,No
77125828400,Male,0,Yes,Yes
88919949522,Male,0,Yes,No
16599194524,Female,1,Yes,No
64464523900,Female,0,No,No
415242843,Female,0,No,Yes
67855470166,Male,0,No,No
89779501479,Female,0,No,No
67093672582,Female,1,Yes,No
2800417722,Female,0,No,Yes
7346031695,Female,0,No,Yes
13407992190,Male,0,No,No
64575275409,Female,0,No,No
28328678551,Female,0,Yes,Yes
15066881522,Male,0,No,No
57155661694,Female,0,No,No
68940936361,Female,0,No,No
64605955186,Female,0,Yes,Yes
61133956343,Male,0,No,Yes
22451825618,Female,0,No,No
96192126909,Male,0,Yes,No
74869784823,Male,0,No,No
79896319626,Male,0,No,Yes
30527043621,Female,0,No,No
92259164269,Male,0,No,No
30127469001,Female,0,No,No
17631919828,Male,0,No,No
63708553675,Male,0,No,No
6223063598,Male,1,No,No
67357756947,Male,0,No,No
42984104048,Male,1,Yes,Yes
3273032472,Female,0,Yes,No
82746352303,Male,0,No,No
56118820309,Female,0,Yes,No
80695862146,Male,0,Yes,Yes
85311128186,Male,1,No,No
77903666614,Male,0,No,No
36947281393,Female,0,No,No
26598450349,Male,1,No,No
37902940399,Male,0,No,No
75353132483,Female,0,No,No
52756719544,Male,0,Yes,Yes
3056878080,Female,0,Yes,No
71265249431,Male,0,No,No
89185298301,Female,0,No,No
88201514998,Female,0,No,No
77764913650,Female,0,No,No
16576528230,Male,0,No,No
26195490270,Female,0,No,No
94849434541,Male,0,No,No
77661388677,Male,0,No,No
55009159597,Male,0,No,No
67832395940,Male,0,No,No
36019412792,Male,0,No,No
6618536081,Male,0,No,No
87807202009,Male,0,Yes,Yes
33881120963,Female,0,Yes,Yes
96676372045,Male,0,No,Yes
37344836548,Male,0,Yes,Yes
67071905630,Female,0,No,No
57439677099,Female,0,No,No
54673931629,Male,1,No,No
49095468801,Female,0,No,No
73058868154,Female,0,No,No
2531292659,Female,0,No,Yes
62547800977,Female,0,No,No
58040146178,Male,0,Yes,No
59700019020,Female,0,Yes,Yes
7388546707,Female,0,Yes,Yes
34743693934,Female,0,Yes,No
8941319820,Female,0,Yes,No
59671832130,Female,1,No,No
30542842556,Male,0,Yes,Yes
11190359456,Female,0,Yes,Yes
9429412507,Female,0,Yes,Yes
97999032387,Male,0,Yes,No
88767660657,Male,0,Yes,Yes
28951340309,Male,0,No,Yes
99783874470,Female,0,Yes,Yes
30818363282,Female,0,No,No
93970266319,Female,0,No,No
82071548108,Female,0,No,No
85133117825,Male,0,Yes,No
60577677136,Male,0,No,No
92889203077,Female,0,No,No
28757405808,Male,0,No,No
92303606780,Male,0,Yes,Yes
78719249748,Female,1,Yes,No
26557136488,Female,0,No,No
96745145383,Female,0,No,No
75257448823,Female,1,No,No
25269901811,Male,0,Yes,Yes
51115673300,Female,0,No,No
85157646798,Male,0,No,No
5068098388,Female,0,Yes,No
83193465097,Male,0,No,Yes
27586034540,Female,0,No,No
63338923430,Female,0,Yes,No
95245705133,Male,0,No,No
55782638877,Female,0,Yes,No
3242716116,Female,0,No,No
86286974709,Male,0,No,No
62370385405,Female,0,Yes,No
78726819350,Male,0,No,No
19229412392,Male,0,Yes,Yes
28062539423,Male,1,Yes,No
18545541821,Female,0,Yes,Yes
92588314031,Female,1,No,No
3563032840,Male,0,Yes,No
26735490487,Male,0,No,No
79865716836,Female,0,Yes,Yes
96213250808,Male,0,No,No
62868564399,Male,1,No,No
47608823089,Female,0,Yes,Yes
92587289475,Male,0,No,No
67363163324,Male,0,No,No
8460172619,Female,0,Yes,No
28033649054,Male,0,No,No
84749116300,Male,0,Yes,Yes
43031016645,Male,0,No,No
36622845530,Female,0,No,Yes
41408579600,Female,0,No,No
22951108400,Female,1,Yes,Yes
86106600287,Male,0,No,No
60469017406,Female,1,Yes,No
95389162471,Female,0,No,No
41066788456,Female,0,No,Yes
57321650294,Male,0,Yes,No
42389354467,Female,0,No,No
7110729818,Male,0,Yes,No
50230506615,Female,0,Yes,No
71485333172,Male,0,No,No
71479554120,Male,0,Yes,Yes
29824922024,Female,0,No,No
28815208984,Male,0,No,No
52176801210,Male,0,Yes,Yes
69625050787,Male,0,No,No
32491394324,Male,1,No,No
3250274984,Female,0,No,Yes
62383844098,Male,0,No,No
37654399910,Male,0,No,No
42858033056,Female,0,No,No
86414863211,Male,1,No,Yes
90850504805,Male,0,No,No
71590518233,Female,1,No,No
37721090717,Male,0,No,No
44479391185,Male,0,No,No
71740034511,Female,0,Yes,Yes
68848657338,Male,0,No,Yes
74496660733,Male,0,No,Yes
23660474100,Female,0,Yes,No
20818036826,Female,0,No,No
93825289460,Male,0,No,No
4393516001,Female,0,No,No
26957752615,Male,0,No,No
68480316314,Male,0,No,No
67817524807,Female,1,Yes,No
13537642903,Female,0,No,Yes
83930395339,Female,0,Yes,No
95260885309,Male,0,No,No
29873401172,Male,0,No,No
49974754755,Female,0,No,No
37704990934,Male,0,No,No
67819456531,Female,0,Yes,Yes
97739610364,Male,0,No,No
40573689148,Female,0,Yes,Yes
8041756913,Male,0,No,No
43072188769,Female,0,Yes,No
71699165840,Male,0,No,No
72363411005,Male,0,No,No
48578671252,Male,1,No,No
65728182925,Female,0,No,No
12789885214,Female,0,No,No
49919608432,Female,0,No,No
15855373061,Female,0,Yes,No
43763185585,Male,0,No,No
96707169424,Male,0,No,No
48144000471,Female,0,No,No
7560231063,Male,1,Yes,No
64079729650,Female,0,Yes,No
82288542772,Female,1,Yes,No
34497992586,Female,0,No,No
19736654761,Female,0,No,No
58783710574,Male,0,No,No
39259067707,Female,0,No,No
18536017481,Female,0,No,No
30402560094,Male,0,No,No
41316677540,Male,0,No,No
27071279730,Male,1,No,No
17635064282,Male,0,Yes,Yes
72990438823,Female,0,No,Yes
17676227089,Female,0,No,No
25431639137,Male,0,Yes,Yes
58464725671,Female,0,No,No
4678203680,Female,0,No,No
90615502628,Male,1,No,No
13409731202,Male,0,No,No
20667665420,Male,0,No,No
5324216984,Female,0,No,Yes
43532861704,Male,0,No,No
80581380533,Male,1,No,No
73213678864,Male,0,No,No
64555261550,Female,0,No,No
10705570568,Male,0,No,No
29508687460,Female,0,No,No
41235998932,Female,0,No,No
62586926307,Male,0,Yes,Yes
56006255103,Male,1,No,No
51797519344,Female,1,No,No
78495312727,Male,0,No,No
34458019759,Female,0,No,No
62134616474,Female,0,No,No
61526532239,Male,0,No,Yes
24708101406,Male,1,No,No
81297198867,Female,0,No,No
40894374826,Male,0,No,No
12681793025,Male,0,No,No
8058899062,Male,0,Yes,No
58081403310,Female,0,Yes,Yes
40508105650,Male,0,No,Yes
35869902193,Female,1,Yes,No
31166946053,Male,0,No,No
21246764237,Female,0,No,No
81259836274,Female,0,No,No
7498849593,Female,1,No,No
91260920348,Male,0,No,No
31465657142,Female,0,Yes,No
66578130403,Female,0,Yes,No
99504389694,Female,0,No,No
41645086208,Female,0,No,No
95322307265,Female,0,No,No
48764126188,Female,0,Yes,Yes
39557458640,Male,0,No,No
18058393495,Male,1,No,No
8354427803,Male,0,No,No
85988192041,Female,0,Yes,No
69656932587,Male,0,No,No
96276223620,Male,0,No,No
83127534191,Female,0,No,No
83995578039,Male,1,Yes,No
22801771023,Female,0,No,No
62945026910,Male,1,No,No
44735341463,Male,0,Yes,Yes
39103231895,Female,0,No,No
66790667431,Male,0,No,No
77201104047,Male,0,Yes,Yes
83843782660,Male,0,Yes,Yes
1877795380,Female,0,No,No
34225393950,Male,0,Yes,Yes
22425777270,Female,0,Yes,Yes
77457502106,Male,0,No,No
88521148402,Male,0,Yes,Yes
60363839674,Male,0,No,No
87884204770,Male,0,Yes,Yes
59835894744,Male,0,No,No
70693928506,Female,0,No,No
32025461631,Male,0,No,No
79467781808,Female,0,No,No
98636139597,Male,1,No,No
94592118529,Male,1,No,No
72350194760,Male,0,Yes,No
37796263813,Male,0,No,No
96549977975,Female,0,No,No
17822008196,Male,0,Yes,Yes
142866962,Male,0,No,No
6251575913,Male,0,No,No
51490967176,Male,0,No,No
8004587291,Female,0,No,No
42274966591,Male,0,No,Yes
29483051797,Male,0,Yes,No
19725123409,Male,0,Yes,Yes
33536757790,Female,0,No,No
77342658715,Female,0,Yes,No
50310497906,Female,0,Yes,No
14077128021,Male,0,No,No
61990746616,Male,0,Yes,No
69747217147,Female,0,No,Yes
24356683099,Male,0,No,Yes
32536952550,Male,0,No,No
58767350780,Male,0,No,No
81072839458,Male,0,Yes,Yes
76461261443,Female,0,No,No
99363196216,Male,0,No,Yes
75644390926,Male,0,Yes,Yes
51956630090,Female,0,No,No
63621051686,Male,0,Yes,No
40787048160,Male,0,No,No
13537396511,Female,0,No,No
27295986774,Male,0,Yes,Yes
77055489920,Female,0,No,No
7129969903,Female,0,No,No
15482700240,Male,0,No,No
93313268900,Female,0,No,No
37460213675,Male,0,No,No
88415771266,Male,1,No,No
91842519565,Female,1,No,No
61765589215,Male,0,No,No
23552858709,Female,0,No,No
6302282993,Male,0,No,Yes
33528789786,Female,0,No,No
15359647230,Male,0,Yes,No
68474645506,Male,0,No,No
7283101802,Female,0,Yes,Yes
50880875607,Male,0,Yes,No
45058105853,Female,0,Yes,Yes
1088679781,Female,1,No,No
44761937815,Male,0,No,No
86636465344,Male,0,Yes,Yes
33477496345,Female,0,Yes,No
37922628196,Female,0,No,No
91502374382,Male,0,No,No
87345052109,Male,1,No,No
94050472643,Male,0,No,No
9796291444,Female,0,No,No
59773660940,Female,0,Yes,Yes
85919817402,Female,0,No,No
73665397839,Female,0,No,No
85874895507,Male,1,No,No
71319844421,Female,0,Yes,No
96163952545,Female,0,No,No
74777437299,Male,0,No,No
12384877500,Male,0,No,Yes
61918987548,Male,0,No,Yes
57983229046,Male,0,No,No
590545140,Male,1,No,No
73658540575,Female,0,No,No
91934424676,Female,0,Yes,Yes
27123933095,Female,0,Yes,No
65335359781,Female,1,No,No
59809628242,Female,0,No,No
19608787513,Female,0,No,No
78827376313,Male,0,No,No
9773983668,Male,0,No,No
66097978545,Female,1,No,No
50044507224,Male,0,No,No
96290107984,Female,1,No,No
32265278270,Female,0,Yes,No
54630594116,Female,0,No,No
56711775376,Female,0,No,No
98724581976,Male,0,No,No
87088407507,Female,0,No,No
53805365900,Female,0,No,No
72683950780,Male,0,No,No
5130696743,Male,1,No,No
21281568317,Female,0,No,No
87027853744,Male,0,No,No
98214924103,Male,0,No,No
37173063914,Male,0,Yes,Yes
8583068402,Male,1,Yes,No
83681672300,Male,0,No,No
86656067778,Male,1,No,No
55957354147,Male,0,No,No
5772504002,Male,0,No,Yes
25898810889,Male,0,No,No
55872357850,Female,0,No,No
45720802401,Male,0,No,No
10415074967,Male,0,Yes,No
31660816157,Male,0,No,No
15566134076,Male,0,Yes,No
47500045883,Male,1,Yes,No
40892270624,Female,0,No,No
99064949301,Female,1,No,No
56580363800,Male,0,No,No
36472245533,Male,0,No,No
81708335153,Female,0,No,No
42449663908,Male,1,No,No
45398003,Female,0,No,No
48867251473,Female,0,No,No
9617099870,Male,0,Yes,No
73170981676,Female,0,Yes,Yes
68813038402,Female,0,No,No
69128150147,Female,0,No,No
64546625782,Female,0,Yes,No
31253612730,Female,0,Yes,Yes
69876229575,Male,0,No,Yes
79474508038,Male,0,No,Yes
98971733152,Female,1,Yes,No
57160426193,Male,0,Yes,No
44716504409,Male,0,No,Yes
15264458243,Male,0,No,No
96945419134,Male,0,No,No
37804987668,Male,0,Yes,Yes
20938373900,Male,0,Yes,Yes
65242760788,Female,0,Yes,Yes
41464402620,Male,0,No,Yes
13534255500,Male,0,Yes,No
61832621375,Female,0,No,No
84155109506,Male,0,No,No
42527505635,Female,0,No,No
88084820737,Female,0,No,No
27126334079,Male,0,Yes,Yes
29378132677,Female,0,No,No
72733262750,Female,1,No,No
76746958833,Female,0,Yes,Yes
19468774929,Male,0,No,Yes
29449931356,Female,0,No,Yes
67572668496,Male,0,Yes,Yes
90536678308,Female,0,No,No
20316131709,Male,0,Yes,Yes
79053403841,Female,0,No,No
83331518093,Male,1,Yes,No
16648023635,Male,0,Yes,No
28019388907,Male,0,No,No
53115439733,Male,0,No,Yes
81573415901,Female,0,No,No
10660862301,Female,0,Yes,Yes
65046026201,Male,0,No,No
24789225178,Male,1,Yes,Yes
82613506229,Male,0,No,No
10840157908,Male,0,No,No
97062981001,Male,0,No,Yes
99752686680,Male,0,No,No
50836816846,Male,0,Yes,No
21407373005,Female,1,No,No
87143903965,Female,0,No,No
9200562612,Female,0,No,No
7024748516,Female,1,No,No
79888921347,Female,0,No,No
27381522950,Male,0,No,No
32297254091,Male,1,No,No
14938475464,Male,0,No,No
31886459452,Male,0,No,No
78007924639,Female,0,No,No
36698375586,Female,0,No,No
50458387509,Male,0,Yes,Yes
770990363,Female,0,Yes,Yes
17211359870,Male,0,Yes,Yes
4333156955,Male,0,Yes,Yes
64010146010,Male,0,No,No
19335206202,Female,1,Yes,No
26093164292,Male,0,Yes,Yes
66331614095,Female,0,Yes,Yes
82310171786,Male,0,Yes,No
19945740547,Male,0,Yes,Yes
19950819067,Female,0,No,No
5673526334,Male,0,No,No
59517635257,Female,1,Yes,Yes
41302286765,Male,1,Yes,No
10665602421,Female,0,Yes,No
92357774100,Male,0,Yes,No
49057175312,Male,1,No,No
22799752624,Female,0,No,No
15878989182,Female,0,No,No
68317151174,Female,0,Yes,Yes
14241248403,Female,0,No,No
54673137116,Male,0,Yes,No
74190669571,Male,0,Yes,Yes
45085703480,Male,0,Yes,Yes
1176170678,Male,0,Yes,Yes
13011273880,Female,0,No,Yes
31817203568,Male,0,No,No
79656400151,Male,0,Yes,No
91542607876,Female,0,Yes,No
24116434205,Male,0,No,No
41147546606,Male,1,No,No
24822306402,Male,1,Yes,No
21168460301,Male,1,Yes,No
89515923409,Female,1,No,No
66521746421,Male,0,Yes,Yes
53316495053,Female,0,No,No
60541137123,Female,0,Yes,Yes
34631078995,Male,1,Yes,No
7869576034,Male,0,Yes,Yes
18830415464,Female,0,No,Yes
47473343513,Male,0,No,No
97369701670,Male,0,No,No
85253175008,Female,1,Yes,Yes
40937011800,Male,0,No,No
59689740954,Female,0,No,No
52905509503,Female,0,Yes,Yes
79281847299,Male,0,No,No
66806399215,Female,0,No,No
41611954002,Male,0,No,No
62789088080,Male,0,No,No
68311217998,Female,0,No,No
59282233154,Male,0,No,Yes
25677250325,Male,0,No,No
85616271403,Female,0,No,No
13427732339,Female,0,Yes,Yes
57374214227,Female,1,Yes,Yes
9420793702,Female,0,Yes,No
41587199416,Male,0,No,No
25059253058,Male,0,No,No
95587799387,Male,0,No,No
64273795779,Male,0,No,No
23816129200,Female,0,Yes,Yes
13511133050,Male,0,Yes,Yes
10753502470,Male,0,No,No
69484123279,Female,0,Yes,No
22320873872,Female,0,Yes,No
57094391340,Male,0,No,No
70858783711,Male,0,No,No
92131682255,Male,0,No,No
60809937166,Female,0,Yes,Yes
51931784485,Male,0,Yes,Yes
98838037450,Female,0,Yes,No
73811337092,Female,0,No,No
49462455457,Male,0,Yes,No
7700535566,Male,0,No,No
88234811800,Male,0,No,No
8293850299,Male,0,No,No
84779825890,Female,0,No,No
75371564179,Female,0,No,No
53307066617,Female,0,Yes,Yes
70633119130,Male,0,Yes,No
61195530960,Female,0,No,No
